ClientID,Age,Location,Gender,DatePremierAchat,DateDernierAchat,MontantTotalDepense,FrequenceAchats,PanierMoyen,Canal,CAC_Estime,Newsletter,ScoreSatisfaction,DerniereVisiteSite,CategoriePreferee,ProduitsDifferentsAchetes,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,Cluster,Segment_Label
CLIENT_1159,75,Maillard,F,2025-01-16,2025-10-30,47.35,3,15.78,Reference,5,True,3,31,Électronique,1,41,3,47.35,4,3,2,432,1,A risque
CLIENT_1160,63,Sanchez,F,2023-06-15,2023-07-03,40.88,1,40.88,Social,15,True,1,885,Loisirs,7,891,1,40.88,1,1,1,111,4,Dormant
CLIENT_1161,62,Hubert,F,2023-11-05,2023-12-22,30.75,3,10.25,Social,15,False,1,717,Électronique,8,719,3,30.75,1,3,1,131,1,A risque
CLIENT_1162,37,Sainte Margotboeuf,F,2023-10-15,2023-12-28,50.01,2,25.0,Email,8,True,1,699,Électronique,5,713,2,50.01,1,2,2,122,4,Dormant
CLIENT_1163,54,Gimenez,F,2023-12-18,2024-06-09,219.87,3,73.29,Email,8,False,5,532,Alimentation,1,549,3,219.87,2,3,4,234,1,A risque
CLIENT_1164,55,Meunier,F,2023-10-17,2023-10-30,290.65,2,145.32,SEA,25,True,4,743,Mode,1,772,2,290.65,1,2,4,124,4,Dormant
CLIENT_1165,29,Leconte-sur-Masson,M,2024-01-09,2024-05-13,36.97,1,36.97,Direct,0,True,2,552,Électronique,10,576,1,36.97,2,1,1,211,4,Dormant
CLIENT_1166,46,Baudry,F,2025-05-15,2025-12-09,58.93,1,58.93,Direct,0,True,3,0,Maison,6,1,1,58.93,5,1,2,512,2,Potentiel
CLIENT_1167,37,Sainte Christophe,F,2024-02-27,2025-12-09,81.05,3,27.02,Social,15,True,3,0,Loisirs,10,1,3,81.05,5,3,3,533,3,Loyal
CLIENT_1168,48,Sainte Genevièvenec,F,2024-04-10,2024-05-26,67.87,4,16.97,Email,8,True,5,551,Alimentation,8,563,4,67.87,2,4,2,242,1,A risque
CLIENT_1169,36,Barbenec,F,2022-12-21,2023-03-29,2178.16,2,1089.08,Social,15,True,5,966,Alimentation,3,987,2,2178.16,1,2,5,125,0,A risque
CLIENT_1170,40,Hubert,F,2025-04-02,2025-05-06,38.55,4,9.64,Social,15,True,4,210,Mode,7,218,4,38.55,3,4,1,341,1,A risque
CLIENT_1171,50,Barbenec,F,2024-06-08,2024-10-19,38.52,2,19.26,SEA,25,False,3,401,Alimentation,6,417,2,38.52,2,2,1,221,4,Dormant
CLIENT_1172,29,Barbenec,F,2024-11-29,2024-12-06,63.12,4,15.78,Email,8,False,5,367,Mode,1,369,4,63.12,3,4,2,342,1,A risque
CLIENT_1173,59,Sainte Christophe,F,2025-11-30,2025-12-09,32.93,3,10.98,Reference,5,True,3,0,Maison,1,1,3,32.93,5,3,1,531,3,Loyal
CLIENT_1174,45,Barbenec,M,2023-11-24,2024-06-22,216.17,2,108.08,SEA,25,True,4,520,Maison,5,536,2,216.17,2,2,4,224,4,Dormant
CLIENT_1175,51,Hubert,M,2025-10-04,2025-11-18,69.01,1,69.01,Email,8,True,2,15,Loisirs,10,22,1,69.01,4,1,3,413,2,Potentiel
CLIENT_1176,49,Hubert,M,2024-10-03,2025-04-11,1551.05,5,310.21,SEA,25,True,4,230,Alimentation,6,243,5,1551.05,3,5,5,355,0,A risque
CLIENT_1177,53,Gimenez,M,2024-11-01,2025-10-05,105.23,2,52.62,Email,8,False,4,45,Mode,8,66,2,105.23,4,2,3,423,4,Dormant
CLIENT_1178,41,Gimenez,F,2024-04-12,2024-05-10,265.17,8,33.15,SEA,25,True,4,567,Mode,10,579,8,265.17,2,5,4,254,1,A risque
CLIENT_1179,40,Baudry,F,2023-09-29,2024-01-24,50.15,4,12.54,Social,15,False,5,673,Mode,9,686,4,50.15,1,4,2,142,1,A risque
CLIENT_1180,57,Leconte-sur-Masson,F,2023-07-02,2025-01-18,40.86,3,13.62,Direct,0,False,4,324,Loisirs,3,326,3,40.86,3,3,1,331,1,A risque
CLIENT_1181,38,Gimenez,M,2023-10-18,2024-03-04,75.07,3,25.02,Email,8,False,3,635,Maison,6,646,3,75.07,1,3,3,133,1,A risque
CLIENT_1182,18,Sainte Margotboeuf,F,2024-01-15,2025-09-27,295.08,4,73.77,SEA,25,True,3,47,Mode,2,74,4,295.08,4,4,4,444,1,A risque
CLIENT_1183,45,Deschamps,F,2023-01-25,2024-08-25,34.38,4,8.6,Social,15,True,2,453,Électronique,1,472,4,34.38,2,4,1,241,1,A risque
CLIENT_1184,43,Techer-la-Forêt,F,2025-10-23,2025-12-09,1584.86,2,792.43,Email,8,False,5,0,Loisirs,1,1,2,1584.86,5,2,5,525,0,A risque
CLIENT_1185,62,Deschamps,F,2023-10-22,2024-10-30,36.81,3,12.27,Social,15,False,5,376,Alimentation,10,406,3,36.81,2,3,1,231,1,A risque
CLIENT_1186,18,Hubert,F,2023-01-29,2025-07-16,221.84,2,110.92,Direct,0,True,4,137,Maison,6,147,2,221.84,3,2,4,324,4,Dormant
CLIENT_1187,42,Maillard,F,2024-01-06,2025-09-21,388.31,1,388.31,Direct,0,False,4,53,Alimentation,8,80,1,388.31,4,1,5,415,4,Dormant
CLIENT_1188,67,Grenier,F,2022-12-22,2023-03-15,624.39,3,208.13,Social,15,False,5,992,Mode,2,1001,3,624.39,1,3,5,135,0,A risque
CLIENT_1189,35,Peronnec,F,2023-09-19,2025-11-28,40.56,2,20.28,Direct,0,True,4,0,Électronique,3,12,2,40.56,4,2,1,421,2,Potentiel
CLIENT_1190,31,Sainte Christophe,F,2025-01-11,2025-06-18,31.19,3,10.4,Email,8,False,5,146,Électronique,8,175,3,31.19,3,3,1,331,1,A risque
CLIENT_1191,44,Meunier,M,2025-01-14,2025-07-31,71.19,2,35.59,Email,8,False,2,119,Maison,3,132,2,71.19,4,2,3,423,4,Dormant
CLIENT_1192,56,BonninVille,F,2023-08-21,2024-01-22,504.57,3,168.19,Social,15,False,3,665,Électronique,3,688,3,504.57,1,3,5,135,0,A risque
CLIENT_1193,59,Delorme,M,2025-11-20,2025-12-09,52.45,2,26.23,Email,8,True,3,0,Maison,4,1,2,52.45,5,2,2,522,2,Potentiel
CLIENT_1194,46,Baudry,F,2023-03-10,2023-06-07,114.82,2,57.41,SEA,25,True,4,900,Mode,10,917,2,114.82,1,2,3,123,4,Dormant
CLIENT_1195,47,Sainte Margotboeuf,F,2025-09-30,2025-12-09,142.24,2,71.12,Social,15,False,3,0,Électronique,1,1,2,142.24,5,2,4,524,2,Potentiel
CLIENT_1196,71,Leconte-sur-Masson,F,2023-07-21,2023-09-16,1516.22,4,379.06,Social,15,True,5,801,Alimentation,6,816,4,1516.22,1,4,5,145,0,A risque
CLIENT_1197,43,Sanchez,F,2023-05-12,2023-05-14,8582.99,3,2861.0,SEA,25,True,5,916,Électronique,8,941,3,8582.99,1,3,5,135,0,A risque
CLIENT_1198,20,Maillard,F,2025-03-25,2025-11-12,40.03,1,40.03,Reference,5,False,4,4,Mode,3,28,1,40.03,4,1,1,411,4,Dormant
CLIENT_1199,50,Baudry,F,2025-10-21,2025-12-09,4878.48,3,1626.16,Email,8,True,5,0,Alimentation,5,1,3,4878.48,5,3,5,535,0,A risque
CLIENT_1200,50,Gimenez,F,2024-05-04,2024-08-27,104.26,6,17.38,Social,15,False,5,448,Maison,2,470,6,104.26,2,5,3,253,1,A risque
CLIENT_1201,52,BonninVille,F,2023-10-17,2025-07-19,34.99,4,8.75,SEA,25,True,4,121,Maison,4,144,4,34.99,4,4,1,441,1,A risque
CLIENT_1202,31,Sainte Genevièvenec,F,2025-08-06,2025-08-28,723.9,3,241.3,Reference,5,False,4,89,Électronique,10,104,3,723.9,4,3,5,435,0,A risque
CLIENT_1203,41,Perret,M,2025-10-06,2025-12-09,339.48,3,113.16,Social,15,True,5,0,Loisirs,7,1,3,339.48,5,3,4,534,3,Loyal
CLIENT_1204,44,Gimenez,M,2025-02-24,2025-12-09,106.14,1,106.14,Email,8,False,4,0,Maison,7,1,1,106.14,5,1,3,513,2,Potentiel
CLIENT_1205,26,Delorme,M,2024-07-14,2024-08-07,49.76,2,24.88,Email,8,True,3,474,Électronique,7,490,2,49.76,2,2,2,222,4,Dormant
CLIENT_1206,28,Maillard,F,2023-09-08,2023-11-07,32.39,2,16.2,SEA,25,True,1,736,Électronique,5,764,2,32.39,1,2,1,121,4,Dormant
CLIENT_1207,50,Sainte Genevièvenec,M,2023-10-04,2024-07-22,324.87,6,54.15,Email,8,False,4,498,Mode,5,506,6,324.87,2,5,4,254,1,A risque
CLIENT_1208,41,Barbenec,F,2022-12-20,2024-05-24,293.99,4,73.5,SEA,25,True,5,538,Mode,3,565,4,293.99,2,4,4,244,1,A risque
CLIENT_1209,47,Techer-la-Forêt,M,2024-06-01,2025-03-23,223.77,5,44.75,SEA,25,False,4,261,Mode,3,262,5,223.77,3,5,4,354,1,A risque
CLIENT_1210,53,Sanchez,F,2023-02-20,2023-04-09,476.29,4,119.07,Social,15,True,5,947,Mode,5,976,4,476.29,1,4,5,145,1,A risque
CLIENT_1211,62,Barbenec,M,2023-12-29,2025-11-22,579.55,3,193.18,SEA,25,False,5,17,Alimentation,5,18,3,579.55,4,3,5,435,0,A risque
CLIENT_1212,39,Gimenez,F,2024-06-11,2025-12-09,39.32,4,9.83,Social,15,False,4,0,Loisirs,4,1,4,39.32,5,4,1,541,3,Loyal
CLIENT_1213,65,Meunier,M,2025-02-11,2025-02-16,34.25,2,17.12,Reference,5,True,5,277,Maison,2,297,2,34.25,3,2,1,321,4,Dormant
CLIENT_1214,64,Gimenez,M,2025-07-12,2025-12-09,1776.91,5,355.38,Direct,0,True,5,0,Électronique,2,1,5,1776.91,5,5,5,555,3,Loyal
CLIENT_1215,39,Leconte-sur-Masson,M,2024-02-09,2025-06-22,130.4,4,32.6,Social,15,True,4,158,Alimentation,2,171,4,130.4,3,4,4,344,1,A risque
CLIENT_1216,28,Meunier,M,2024-01-29,2024-09-18,236.46,1,236.46,Email,8,True,4,424,Maison,5,448,1,236.46,2,1,4,214,4,Dormant
CLIENT_1217,21,Gimenez,F,2023-04-21,2024-04-17,74.82,2,37.41,Social,15,False,3,597,Électronique,7,602,2,74.82,2,2,3,223,4,Dormant
CLIENT_1218,40,Leconte-sur-Masson,M,2023-11-11,2025-12-09,41.65,3,13.88,Social,15,True,4,0,Alimentation,6,1,3,41.65,5,3,1,531,3,Loyal
CLIENT_1219,37,Sanchez,M,2024-05-26,2024-07-23,120.35,2,60.17,SEA,25,True,3,503,Alimentation,9,505,2,120.35,2,2,3,223,4,Dormant
CLIENT_1220,23,BonninVille,F,2024-01-27,2025-12-09,519.76,1,519.76,Direct,0,True,4,0,Maison,3,1,1,519.76,5,1,5,515,2,Potentiel
CLIENT_1221,61,Hubert,F,2024-03-21,2025-03-06,57.92,1,57.92,Social,15,True,4,272,Alimentation,1,279,1,57.92,3,1,2,312,4,Dormant
CLIENT_1222,18,Sainte Margotboeuf,M,2025-04-24,2025-12-09,63.85,2,31.93,Email,8,False,5,0,Loisirs,7,1,2,63.85,5,2,2,522,2,Potentiel
CLIENT_1223,23,Leconte-sur-Masson,M,2024-11-17,2025-12-09,79.41,5,15.88,Direct,0,True,5,0,Alimentation,9,1,5,79.41,5,5,3,553,3,Loyal
CLIENT_1224,31,Hubert,F,2025-01-08,2025-12-09,55.12,2,27.56,Social,15,False,4,0,Maison,8,1,2,55.12,5,2,2,522,2,Potentiel
CLIENT_1225,26,Sainte Christophe,F,2024-09-11,2025-07-06,380.59,3,126.86,Social,15,True,5,150,Mode,10,157,3,380.59,3,3,5,335,1,A risque
CLIENT_1226,40,Barbenec,M,2025-09-02,2025-12-09,526.85,2,263.43,Social,15,True,4,0,Maison,8,1,2,526.85,5,2,5,525,2,Potentiel
CLIENT_1227,32,Maillard,M,2024-04-14,2025-08-28,106.22,2,53.11,SEA,25,True,4,93,Mode,5,104,2,106.22,4,2,3,423,4,Dormant
CLIENT_1228,18,Maillard,F,2024-07-15,2024-09-25,2826.3,1,2826.3,Direct,0,False,5,429,Alimentation,10,441,1,2826.3,2,1,5,215,0,A risque
CLIENT_1229,31,Barbenec,F,2025-05-04,2025-12-09,1144.44,1,1144.44,Social,15,True,5,0,Maison,3,1,1,1144.44,5,1,5,515,2,Potentiel
CLIENT_1230,25,Gimenez,M,2023-01-03,2023-03-12,36.49,5,7.3,Social,15,True,1,991,Électronique,6,1004,5,36.49,1,5,1,151,1,A risque
CLIENT_1231,26,BonninVille,M,2024-07-23,2025-07-07,169.33,2,84.67,Email,8,True,3,148,Maison,4,156,2,169.33,3,2,4,324,4,Dormant
CLIENT_1232,43,Grenier,M,2024-12-24,2025-04-25,635.25,6,105.88,Reference,5,True,5,214,Alimentation,5,229,6,635.25,3,5,5,355,1,A risque
CLIENT_1233,40,Techer-la-Forêt,F,2024-03-30,2024-04-02,43.94,3,14.65,SEA,25,False,3,596,Loisirs,6,617,3,43.94,2,3,2,232,1,A risque
CLIENT_1234,18,Deschamps,F,2025-11-29,2025-12-09,123.15,2,61.58,Direct,0,True,5,0,Maison,4,1,2,123.15,5,2,3,523,2,Potentiel
CLIENT_1235,28,Leconte-sur-Masson,F,2023-03-19,2023-06-01,580.77,3,193.59,Direct,0,True,5,899,Loisirs,3,923,3,580.77,1,3,5,135,0,A risque
CLIENT_1236,18,Gimenez,M,2023-07-23,2023-09-14,109.25,2,54.62,Email,8,True,5,816,Loisirs,2,818,2,109.25,1,2,3,123,4,Dormant
CLIENT_1237,34,Maillard,M,2025-03-19,2025-12-09,38.81,2,19.41,Reference,5,True,5,0,Loisirs,4,1,2,38.81,5,2,1,521,2,Potentiel
CLIENT_1238,32,Techer-la-Forêt,M,2025-04-06,2025-12-09,86.09,3,28.7,Social,15,True,4,0,Alimentation,5,1,3,86.09,5,3,3,533,3,Loyal
CLIENT_1239,25,Perret,M,2023-02-25,2023-11-28,160.58,3,53.53,Direct,0,False,4,723,Électronique,4,743,3,160.58,1,3,4,134,1,A risque
CLIENT_1240,44,Baudry,F,2025-05-21,2025-09-07,357.67,3,119.22,Email,8,False,5,71,Mode,7,94,3,357.67,4,3,4,434,1,A risque
CLIENT_1241,37,Perret,F,2023-11-24,2024-04-12,271.51,5,54.3,Social,15,True,4,594,Maison,1,607,5,271.51,2,5,4,254,1,A risque
CLIENT_1242,39,Leconte-sur-Masson,F,2022-12-11,2023-06-01,39.29,6,6.55,Email,8,False,5,902,Mode,1,923,6,39.29,1,5,1,151,1,A risque
CLIENT_1243,70,Delorme,F,2024-07-28,2024-11-26,239.72,3,79.91,Social,15,False,4,356,Électronique,2,379,3,239.72,3,3,4,334,1,A risque
CLIENT_1244,67,Gimenez,M,2024-08-17,2025-12-09,32.69,6,5.45,Email,8,True,4,0,Loisirs,3,1,6,32.69,5,5,1,551,3,Loyal
CLIENT_1245,35,CaronBourg,F,2023-09-10,2024-11-08,174.46,2,87.23,Direct,0,True,3,383,Loisirs,5,397,2,174.46,2,2,4,224,4,Dormant
CLIENT_1246,75,Grenier,M,2023-12-22,2025-07-10,53.78,1,53.78,SEA,25,True,4,129,Loisirs,8,153,1,53.78,3,1,2,312,4,Dormant
CLIENT_1247,57,Deschamps,M,2025-03-25,2025-08-09,416.39,2,208.19,Social,15,True,5,120,Loisirs,7,123,2,416.39,4,2,5,425,4,Dormant
CLIENT_1248,48,Barbenec,F,2024-12-18,2025-10-15,598.37,4,149.59,SEA,25,False,3,38,Maison,5,56,4,598.37,4,4,5,445,0,A risque
CLIENT_1249,33,Peronnec,F,2024-02-12,2024-12-02,78.64,3,26.21,Social,15,True,4,367,Mode,7,373,3,78.64,3,3,3,333,1,A risque
CLIENT_1250,33,Barbenec,F,2024-04-15,2025-02-05,89.54,7,12.79,Social,15,True,5,304,Mode,7,308,7,89.54,3,5,3,353,1,A risque
CLIENT_1251,45,Grenier,M,2025-05-29,2025-11-16,150.7,1,150.7,SEA,25,True,4,5,Alimentation,10,24,1,150.7,4,1,4,414,2,Potentiel
CLIENT_1252,50,Sainte Genevièvenec,M,2024-02-09,2025-12-09,14217.19,5,2843.44,Email,8,True,4,0,Alimentation,7,1,5,14217.19,5,5,5,555,0,A risque
CLIENT_1253,32,BonninVille,M,2023-01-15,2024-03-28,32.9,3,10.97,Social,15,True,4,607,Maison,6,622,3,32.9,2,3,1,231,1,A risque
CLIENT_1254,18,Grenier,F,2025-02-28,2025-12-09,63.08,3,21.03,Email,8,True,3,0,Loisirs,9,1,3,63.08,5,3,2,532,3,Loyal
CLIENT_1255,37,Meunier,F,2025-05-02,2025-06-19,61.98,5,12.4,Reference,5,False,3,167,Maison,9,174,5,61.98,3,5,2,352,1,A risque
CLIENT_1256,38,Maillard,F,2024-02-03,2025-12-09,95.26,4,23.82,Direct,0,True,4,0,Loisirs,1,1,4,95.26,5,4,3,543,3,Loyal
CLIENT_1257,23,Gimenez,F,2024-04-12,2024-07-26,38.11,2,19.05,Social,15,True,3,483,Électronique,6,502,2,38.11,2,2,1,221,4,Dormant
CLIENT_1258,63,Grenier,M,2025-02-19,2025-12-09,42.22,1,42.22,Email,8,True,4,0,Maison,4,1,1,42.22,5,1,1,511,2,Potentiel
CLIENT_1259,37,Deschamps,M,2025-06-17,2025-10-17,31.5,2,15.75,Direct,0,False,4,41,Alimentation,2,54,2,31.5,4,2,1,421,4,Dormant
CLIENT_1260,69,Gimenez,F,2025-08-05,2025-12-09,213.49,7,30.5,Reference,5,False,3,0,Alimentation,8,1,7,213.49,5,5,4,554,3,Loyal
CLIENT_1261,21,Perret,F,2025-03-08,2025-03-30,92.89,1,92.89,Reference,5,True,3,227,Électronique,10,255,1,92.89,3,1,3,313,4,Dormant
CLIENT_1262,18,Leconte-sur-Masson,F,2024-07-24,2024-12-10,50.06,1,50.06,SEA,25,True,4,351,Alimentation,9,365,1,50.06,3,1,2,312,4,Dormant
CLIENT_1263,58,Delorme,M,2023-02-05,2023-05-02,3406.51,10,340.65,Email,8,True,4,937,Loisirs,1,953,10,3406.51,1,5,5,155,0,A risque
CLIENT_1264,25,Maillard,F,2025-11-03,2025-12-09,8537.41,4,2134.35,Email,8,True,5,0,Mode,1,1,4,8537.41,5,4,5,545,0,A risque
CLIENT_1265,39,Grenier,M,2024-02-09,2025-01-03,189.98,3,63.33,Social,15,True,5,333,Mode,5,341,3,189.98,3,3,4,334,1,A risque
CLIENT_1266,41,Peronnec,F,2024-06-12,2025-02-01,54.44,3,18.15,Email,8,True,4,299,Alimentation,2,312,3,54.44,3,3,2,332,1,A risque
CLIENT_1267,39,Baudry,M,2023-08-08,2024-03-11,48.43,6,8.07,Direct,0,False,4,631,Alimentation,3,639,6,48.43,2,5,2,252,1,A risque
CLIENT_1268,28,CaronBourg,F,2025-05-10,2025-12-09,313.56,3,104.52,SEA,25,True,4,0,Loisirs,2,1,3,313.56,5,3,4,534,3,Loyal
CLIENT_1269,50,Techer-la-Forêt,F,2025-11-02,2025-12-09,199.51,1,199.51,Reference,5,False,3,0,Alimentation,9,1,1,199.51,5,1,4,514,2,Potentiel
CLIENT_1270,41,Perret,F,2025-05-17,2025-12-09,90.53,2,45.27,Email,8,True,4,0,Maison,8,1,2,90.53,5,2,3,523,2,Potentiel
CLIENT_1271,45,Sainte Christophe,F,2025-06-06,2025-06-12,44.61,3,14.87,Email,8,False,2,153,Alimentation,9,181,3,44.61,3,3,2,332,1,A risque
CLIENT_1272,27,BonninVille,F,2025-12-08,2025-12-09,534.75,1,534.75,Social,15,False,4,0,Maison,2,1,1,534.75,5,1,5,515,2,Potentiel
CLIENT_1273,27,Sanchez,M,2023-07-06,2024-06-25,846.43,6,141.07,Reference,5,False,5,522,Loisirs,8,533,6,846.43,2,5,5,255,0,A risque
CLIENT_1274,53,Maillard,M,2023-09-04,2024-09-21,66.2,1,66.2,Social,15,True,5,426,Alimentation,8,445,1,66.2,2,1,2,212,4,Dormant
CLIENT_1275,18,Deschamps,M,2025-08-13,2025-10-17,38105.74,1,38105.74,Reference,5,True,5,33,Alimentation,9,54,1,38105.74,4,1,5,415,0,A risque
CLIENT_1276,51,Techer-la-Forêt,M,2024-09-26,2025-09-29,120.5,1,120.5,Email,8,False,4,67,Alimentation,3,72,1,120.5,4,1,3,413,4,Dormant
CLIENT_1277,50,Deschamps,M,2023-02-07,2025-12-09,4694.15,1,4694.15,Reference,5,False,5,0,Alimentation,2,1,1,4694.15,5,1,5,515,0,A risque
CLIENT_1278,64,Baudry,F,2025-10-04,2025-11-03,178.28,1,178.28,Social,15,False,5,7,Alimentation,1,37,1,178.28,4,1,4,414,4,Dormant
CLIENT_1279,34,Baudry,M,2024-08-08,2024-12-11,85.8,3,28.6,Social,15,True,2,349,Alimentation,3,364,3,85.8,3,3,3,333,1,A risque
CLIENT_1280,48,Meunier,F,2023-04-04,2024-07-19,304.16,1,304.16,Social,15,False,4,491,Électronique,10,509,1,304.16,2,1,4,214,4,Dormant
CLIENT_1281,23,Sainte Margotboeuf,F,2023-01-29,2023-05-29,71.8,6,11.97,SEA,25,True,3,918,Loisirs,7,926,6,71.8,1,5,3,153,1,A risque
CLIENT_1282,51,BonninVille,M,2024-07-19,2024-10-24,41.76,3,13.92,Email,8,True,1,395,Mode,2,412,3,41.76,2,3,1,231,1,A risque
CLIENT_1283,48,Leconte-sur-Masson,F,2024-07-19,2024-11-02,258.54,6,43.09,Email,8,True,5,387,Mode,1,403,6,258.54,2,5,4,254,1,A risque
CLIENT_1284,54,Barbenec,F,2025-05-16,2025-08-26,1190.78,4,297.69,Social,15,True,5,94,Mode,2,106,4,1190.78,4,4,5,445,0,A risque
CLIENT_1285,32,Sainte Genevièvenec,M,2025-01-10,2025-02-21,48.31,3,16.1,Social,15,False,4,269,Loisirs,6,292,3,48.31,3,3,2,332,1,A risque
CLIENT_1286,32,Sainte Genevièvenec,F,2023-10-18,2024-06-09,569.23,7,81.32,Social,15,False,4,543,Alimentation,10,549,7,569.23,2,5,5,255,1,A risque
CLIENT_1287,46,Meunier,M,2025-07-11,2025-12-09,84.26,2,42.13,Email,8,False,5,0,Loisirs,5,1,2,84.26,5,2,3,523,2,Potentiel
CLIENT_1288,29,Sainte Margotboeuf,M,2025-07-29,2025-12-09,81.14,3,27.05,SEA,25,False,4,0,Mode,9,1,3,81.14,5,3,3,533,3,Loyal
CLIENT_1289,40,Leconte-sur-Masson,F,2023-09-28,2024-02-10,42.31,4,10.58,Social,15,True,2,655,Alimentation,3,669,4,42.31,1,4,1,141,1,A risque
CLIENT_1290,49,Maillard,F,2022-12-14,2024-07-21,33.49,5,6.7,Reference,5,True,2,491,Électronique,7,507,5,33.49,2,5,1,251,1,A risque
CLIENT_1291,41,CaronBourg,F,2023-11-22,2024-07-01,214.3,1,214.3,SEA,25,True,4,522,Mode,3,527,1,214.3,2,1,4,214,4,Dormant
CLIENT_1292,57,Sainte Genevièvenec,M,2025-10-22,2025-12-09,69.62,3,23.21,Reference,5,True,4,0,Loisirs,6,1,3,69.62,5,3,3,533,3,Loyal
CLIENT_1293,34,Sainte Christophe,F,2024-09-04,2025-12-09,1481.01,4,370.25,Email,8,True,5,0,Maison,7,1,4,1481.01,5,4,5,545,3,Loyal
CLIENT_1294,54,Delorme,F,2023-10-12,2025-12-09,49.48,3,16.49,Direct,0,False,4,0,Maison,5,1,3,49.48,5,3,2,532,3,Loyal
CLIENT_1295,45,Meunier,F,2025-05-29,2025-06-15,711.27,2,355.63,Direct,0,True,5,170,Électronique,10,178,2,711.27,3,2,5,325,0,A risque
CLIENT_1296,34,Sanchez,M,2025-02-10,2025-12-09,276.59,3,92.2,Social,15,True,5,0,Électronique,3,1,3,276.59,5,3,4,534,3,Loyal
CLIENT_1297,57,Maillard,M,2025-05-05,2025-12-09,197.74,1,197.74,SEA,25,True,5,0,Électronique,5,1,1,197.74,5,1,4,514,2,Potentiel
CLIENT_1298,28,Sanchez,F,2023-03-18,2023-05-12,33.51,3,11.17,Reference,5,True,4,916,Électronique,9,943,3,33.51,1,3,1,131,1,A risque
CLIENT_1299,48,Baudry,F,2024-07-19,2024-10-12,98.96,3,32.99,Social,15,False,4,402,Loisirs,2,424,3,98.96,2,3,3,233,1,A risque
CLIENT_1300,46,Hubert,M,2023-04-04,2024-07-13,37.59,6,6.27,Email,8,False,1,489,Mode,5,515,6,37.59,2,5,1,251,1,A risque
CLIENT_1301,54,Gimenez,F,2024-06-01,2024-10-05,121.69,1,121.69,Social,15,True,5,402,Loisirs,2,431,1,121.69,2,1,3,213,4,Dormant
CLIENT_1302,75,Baudry,M,2023-08-16,2025-03-19,387.94,3,129.31,Social,15,False,4,265,Alimentation,10,266,3,387.94,3,3,5,335,1,A risque
CLIENT_1303,53,Meunier,F,2024-11-22,2025-12-09,96.47,2,48.23,Social,15,True,3,0,Alimentation,2,1,2,96.47,5,2,3,523,2,Potentiel
CLIENT_1304,62,Delorme,M,2024-03-31,2024-06-22,34.4,1,34.4,Email,8,True,2,529,Mode,8,536,1,34.4,2,1,1,211,4,Dormant
CLIENT_1305,51,Leconte-sur-Masson,F,2023-04-15,2023-09-15,70.46,1,70.46,Social,15,False,5,806,Loisirs,4,817,1,70.46,1,1,3,113,4,Dormant
CLIENT_1306,66,Sainte Christophe,F,2025-01-23,2025-12-09,59.88,3,19.96,Social,15,True,1,0,Maison,8,1,3,59.88,5,3,2,532,3,Loyal
CLIENT_1307,27,Meunier,F,2025-06-23,2025-12-09,174.69,4,43.67,Email,8,True,2,0,Mode,9,1,4,174.69,5,4,4,544,3,Loyal
CLIENT_1308,34,Delorme,F,2025-04-16,2025-04-18,157.92,3,52.64,Social,15,True,3,221,Loisirs,3,236,3,157.92,3,3,4,334,1,A risque
CLIENT_1309,60,Sainte Christophe,F,2025-01-24,2025-12-09,114.32,4,28.58,SEA,25,True,3,0,Électronique,7,1,4,114.32,5,4,3,543,3,Loyal
CLIENT_1310,26,Deschamps,F,2025-08-17,2025-10-20,43.12,5,8.62,SEA,25,False,3,22,Maison,3,51,5,43.12,4,5,2,452,1,A risque
CLIENT_1311,38,Gimenez,F,2023-06-13,2023-12-26,49.69,2,24.84,Direct,0,False,4,686,Maison,2,715,2,49.69,1,2,2,122,4,Dormant
CLIENT_1312,62,Barbenec,M,2025-09-18,2025-12-09,45.96,4,11.49,SEA,25,False,3,0,Loisirs,6,1,4,45.96,5,4,2,542,3,Loyal
CLIENT_1313,63,Sainte Margotboeuf,F,2025-06-12,2025-07-04,57.04,5,11.41,Social,15,True,4,145,Maison,1,159,5,57.04,3,5,2,352,1,A risque
CLIENT_1314,36,Leconte-sur-Masson,M,2025-10-12,2025-11-06,31.07,2,15.54,SEA,25,False,4,22,Maison,10,34,2,31.07,4,2,1,421,4,Dormant
CLIENT_1315,31,Delorme,F,2025-01-24,2025-08-28,139.9,3,46.63,Direct,0,False,4,98,Électronique,7,104,3,139.9,4,3,4,434,1,A risque
CLIENT_1316,40,Sainte Genevièvenec,M,2025-07-17,2025-12-09,46.1,4,11.53,Social,15,False,4,0,Loisirs,2,1,4,46.1,5,4,2,542,3,Loyal
CLIENT_1317,35,Sainte Genevièvenec,F,2024-10-05,2025-12-09,145.56,2,72.78,Email,8,False,5,0,Loisirs,7,1,2,145.56,5,2,4,524,2,Potentiel
CLIENT_1318,39,Techer-la-Forêt,M,2025-03-21,2025-11-28,30.2,2,15.1,SEA,25,True,5,0,Électronique,5,12,2,30.2,4,2,1,421,2,Potentiel
CLIENT_1319,45,Deschamps,F,2023-05-29,2023-08-28,148.17,2,74.08,Reference,5,True,5,808,Alimentation,8,835,2,148.17,1,2,4,124,4,Dormant
