ClientID,Age,Location,Gender,DatePremierAchat,DateDernierAchat,MontantTotalDepense,FrequenceAchats,PanierMoyen,Canal,CAC_Estime,Newsletter,ScoreSatisfaction,DerniereVisiteSite,CategoriePreferee,ProduitsDifferentsAchetes
CLIENT_1160,63,Sanchez,F,2023-06-15,2023-07-03,40.88,1,40.88,Social,15,True,1,885,Loisirs,7
CLIENT_1161,62,Hubert,F,2023-11-05,2023-12-22,30.75,3,10.25,Social,15,False,1,717,Électronique,8
CLIENT_1162,37,Sainte Margotboeuf,F,2023-10-15,2023-12-28,50.01,2,25.0,Email,8,True,1,699,Électronique,5
CLIENT_1163,54,Gimenez,F,2023-12-18,2024-06-09,219.87,3,73.29,Email,8,False,5,532,Alimentation,1
CLIENT_1164,55,Meunier,F,2023-10-17,2023-10-30,290.65,2,145.32,SEA,25,True,4,743,Mode,1
CLIENT_1165,29,Leconte-sur-Masson,M,2024-01-09,2024-05-13,36.97,1,36.97,Direct,0,True,2,552,Électronique,10
CLIENT_1166,46,Baudry,F,2025-05-15,2025-12-09,58.93,1,58.93,Direct,0,True,3,0,Maison,6
CLIENT_1167,37,Sainte Christophe,F,2024-02-27,2025-12-09,81.05,3,27.02,Social,15,True,3,0,Loisirs,10
CLIENT_1168,48,Sainte Genevièvenec,F,2024-04-10,2024-05-26,67.87,4,16.97,Email,8,True,5,551,Alimentation,8
CLIENT_1169,36,Barbenec,F,2022-12-21,2023-03-29,2178.16,2,1089.08,Social,15,True,5,966,Alimentation,3
CLIENT_1170,40,Hubert,F,2025-04-02,2025-05-06,38.55,4,9.64,Social,15,True,4,210,Mode,7
CLIENT_1171,50,Barbenec,F,2024-06-08,2024-10-19,38.52,2,19.26,SEA,25,False,3,401,Alimentation,6
CLIENT_1172,29,Barbenec,F,2024-11-29,2024-12-06,63.12,4,15.78,Email,8,False,5,367,Mode,1
CLIENT_1173,59,Sainte Christophe,F,2025-11-30,2025-12-09,32.93,3,10.98,Reference,5,True,3,0,Maison,1
CLIENT_1174,45,Barbenec,M,2023-11-24,2024-06-22,216.17,2,108.08,SEA,25,True,4,520,Maison,5
CLIENT_1175,51,Hubert,M,2025-10-04,2025-11-18,69.01,1,69.01,Email,8,True,2,15,Loisirs,10
CLIENT_1176,49,Hubert,M,2024-10-03,2025-04-11,1551.05,5,310.21,SEA,25,True,4,230,Alimentation,6
CLIENT_1177,53,Gimenez,M,2024-11-01,2025-10-05,105.23,2,52.62,Email,8,False,4,45,Mode,8
CLIENT_1178,41,Gimenez,F,2024-04-12,2024-05-10,265.17,8,33.15,SEA,25,True,4,567,Mode,10
CLIENT_1179,40,Baudry,F,2023-09-29,2024-01-24,50.15,4,12.54,Social,15,False,5,673,Mode,9
CLIENT_1180,57,Leconte-sur-Masson,F,2023-07-02,2025-01-18,40.86,3,13.62,Direct,0,False,4,324,Loisirs,3
CLIENT_1181,38,Gimenez,M,2023-10-18,2024-03-04,75.07,3,25.02,Email,8,False,3,635,Maison,6
CLIENT_1182,18,Sainte Margotboeuf,F,2024-01-15,2025-09-27,295.08,4,73.77,SEA,25,True,3,47,Mode,2
CLIENT_1183,45,Deschamps,F,2023-01-25,2024-08-25,34.38,4,8.6,Social,15,True,2,453,Électronique,1
CLIENT_1184,43,Techer-la-Forêt,F,2025-10-23,2025-12-09,1584.86,2,792.43,Email,8,False,5,0,Loisirs,1
CLIENT_1185,62,Deschamps,F,2023-10-22,2024-10-30,36.81,3,12.27,Social,15,False,5,376,Alimentation,10
CLIENT_1186,18,Hubert,F,2023-01-29,2025-07-16,221.84,2,110.92,Direct,0,True,4,137,Maison,6
CLIENT_1187,42,Maillard,F,2024-01-06,2025-09-21,388.31,1,388.31,Direct,0,False,4,53,Alimentation,8
CLIENT_1188,67,Grenier,F,2022-12-22,2023-03-15,624.39,3,208.13,Social,15,False,5,992,Mode,2
CLIENT_1189,35,Peronnec,F,2023-09-19,2025-11-28,40.56,2,20.28,Direct,0,True,4,0,Électronique,3
CLIENT_1190,31,Sainte Christophe,F,2025-01-11,2025-06-18,31.19,3,10.4,Email,8,False,5,146,Électronique,8
CLIENT_1191,44,Meunier,M,2025-01-14,2025-07-31,71.19,2,35.59,Email,8,False,2,119,Maison,3
CLIENT_1192,56,BonninVille,F,2023-08-21,2024-01-22,504.57,3,168.19,Social,15,False,3,665,Électronique,3
CLIENT_1193,59,Delorme,M,2025-11-20,2025-12-09,52.45,2,26.23,Email,8,True,3,0,Maison,4
CLIENT_1194,46,Baudry,F,2023-03-10,2023-06-07,114.82,2,57.41,SEA,25,True,4,900,Mode,10
CLIENT_1195,47,Sainte Margotboeuf,F,2025-09-30,2025-12-09,142.24,2,71.12,Social,15,False,3,0,Électronique,1
CLIENT_1196,71,Leconte-sur-Masson,F,2023-07-21,2023-09-16,1516.22,4,379.06,Social,15,True,5,801,Alimentation,6
CLIENT_1197,43,Sanchez,F,2023-05-12,2023-05-14,8582.99,3,2861.0,SEA,25,True,5,916,Électronique,8
CLIENT_1198,20,Maillard,F,2025-03-25,2025-11-12,40.03,1,40.03,Reference,5,False,4,4,Mode,3
CLIENT_1199,50,Baudry,F,2025-10-21,2025-12-09,4878.48,3,1626.16,Email,8,True,5,0,Alimentation,5
CLIENT_1200,50,Gimenez,F,2024-05-04,2024-08-27,104.26,6,17.38,Social,15,False,5,448,Maison,2
CLIENT_1201,52,BonninVille,F,2023-10-17,2025-07-19,34.99,4,8.75,SEA,25,True,4,121,Maison,4
CLIENT_1202,31,Sainte Genevièvenec,F,2025-08-06,2025-08-28,723.9,3,241.3,Reference,5,False,4,89,Électronique,10
CLIENT_1203,41,Perret,M,2025-10-06,2025-12-09,339.48,3,113.16,Social,15,True,5,0,Loisirs,7
CLIENT_1204,44,Gimenez,M,2025-02-24,2025-12-09,106.14,1,106.14,Email,8,False,4,0,Maison,7
CLIENT_1205,26,Delorme,M,2024-07-14,2024-08-07,49.76,2,24.88,Email,8,True,3,474,Électronique,7
CLIENT_1206,28,Maillard,F,2023-09-08,2023-11-07,32.39,2,16.2,SEA,25,True,1,736,Électronique,5
CLIENT_1207,50,Sainte Genevièvenec,M,2023-10-04,2024-07-22,324.87,6,54.15,Email,8,False,4,498,Mode,5
CLIENT_1208,41,Barbenec,F,2022-12-20,2024-05-24,293.99,4,73.5,SEA,25,True,5,538,Mode,3
CLIENT_1209,47,Techer-la-Forêt,M,2024-06-01,2025-03-23,223.77,5,44.75,SEA,25,False,4,261,Mode,3
CLIENT_1210,53,Sanchez,F,2023-02-20,2023-04-09,476.29,4,119.07,Social,15,True,5,947,Mode,5
CLIENT_1211,62,Barbenec,M,2023-12-29,2025-11-22,579.55,3,193.18,SEA,25,False,5,17,Alimentation,5
CLIENT_1212,39,Gimenez,F,2024-06-11,2025-12-09,39.32,4,9.83,Social,15,False,4,0,Loisirs,4
CLIENT_1213,65,Meunier,M,2025-02-11,2025-02-16,34.25,2,17.12,Reference,5,True,5,277,Maison,2
CLIENT_1214,64,Gimenez,M,2025-07-12,2025-12-09,1776.91,5,355.38,Direct,0,True,5,0,Électronique,2
CLIENT_1215,39,Leconte-sur-Masson,M,2024-02-09,2025-06-22,130.4,4,32.6,Social,15,True,4,158,Alimentation,2
CLIENT_1216,28,Meunier,M,2024-01-29,2024-09-18,236.46,1,236.46,Email,8,True,4,424,Maison,5
CLIENT_1217,21,Gimenez,F,2023-04-21,2024-04-17,74.82,2,37.41,Social,15,False,3,597,Électronique,7
CLIENT_1218,40,Leconte-sur-Masson,M,2023-11-11,2025-12-09,41.65,3,13.88,Social,15,True,4,0,Alimentation,6
CLIENT_1219,37,Sanchez,M,2024-05-26,2024-07-23,120.35,2,60.17,SEA,25,True,3,503,Alimentation,9
CLIENT_1220,23,BonninVille,F,2024-01-27,2025-12-09,519.76,1,519.76,Direct,0,True,4,0,Maison,3
CLIENT_1221,61,Hubert,F,2024-03-21,2025-03-06,57.92,1,57.92,Social,15,True,4,272,Alimentation,1
CLIENT_1222,18,Sainte Margotboeuf,M,2025-04-24,2025-12-09,63.85,2,31.93,Email,8,False,5,0,Loisirs,7
CLIENT_1223,23,Leconte-sur-Masson,M,2024-11-17,2025-12-09,79.41,5,15.88,Direct,0,True,5,0,Alimentation,9
CLIENT_1224,31,Hubert,F,2025-01-08,2025-12-09,55.12,2,27.56,Social,15,False,4,0,Maison,8
CLIENT_1225,26,Sainte Christophe,F,2024-09-11,2025-07-06,380.59,3,126.86,Social,15,True,5,150,Mode,10
CLIENT_1226,40,Barbenec,M,2025-09-02,2025-12-09,526.85,2,263.43,Social,15,True,4,0,Maison,8
CLIENT_1227,32,Maillard,M,2024-04-14,2025-08-28,106.22,2,53.11,SEA,25,True,4,93,Mode,5
CLIENT_1228,18,Maillard,F,2024-07-15,2024-09-25,2826.3,1,2826.3,Direct,0,False,5,429,Alimentation,10
CLIENT_1229,31,Barbenec,F,2025-05-04,2025-12-09,1144.44,1,1144.44,Social,15,True,5,0,Maison,3
CLIENT_1230,25,Gimenez,M,2023-01-03,2023-03-12,36.49,5,7.3,Social,15,True,1,991,Électronique,6
CLIENT_1231,26,BonninVille,M,2024-07-23,2025-07-07,169.33,2,84.67,Email,8,True,3,148,Maison,4
CLIENT_1232,43,Grenier,M,2024-12-24,2025-04-25,635.25,6,105.88,Reference,5,True,5,214,Alimentation,5
CLIENT_1233,40,Techer-la-Forêt,F,2024-03-30,2024-04-02,43.94,3,14.65,SEA,25,False,3,596,Loisirs,6
CLIENT_1234,18,Deschamps,F,2025-11-29,2025-12-09,123.15,2,61.58,Direct,0,True,5,0,Maison,4
CLIENT_1235,28,Leconte-sur-Masson,F,2023-03-19,2023-06-01,580.77,3,193.59,Direct,0,True,5,899,Loisirs,3
CLIENT_1236,18,Gimenez,M,2023-07-23,2023-09-14,109.25,2,54.62,Email,8,True,5,816,Loisirs,2
CLIENT_1237,34,Maillard,M,2025-03-19,2025-12-09,38.81,2,19.41,Reference,5,True,5,0,Loisirs,4
CLIENT_1238,32,Techer-la-Forêt,M,2025-04-06,2025-12-09,86.09,3,28.7,Social,15,True,4,0,Alimentation,5
CLIENT_1239,25,Perret,M,2023-02-25,2023-11-28,160.58,3,53.53,Direct,0,False,4,723,Électronique,4
CLIENT_1240,44,Baudry,F,2025-05-21,2025-09-07,357.67,3,119.22,Email,8,False,5,71,Mode,7
CLIENT_1241,37,Perret,F,2023-11-24,2024-04-12,271.51,5,54.3,Social,15,True,4,594,Maison,1
CLIENT_1242,39,Leconte-sur-Masson,F,2022-12-11,2023-06-01,39.29,6,6.55,Email,8,False,5,902,Mode,1
CLIENT_1243,70,Delorme,F,2024-07-28,2024-11-26,239.72,3,79.91,Social,15,False,4,356,Électronique,2
CLIENT_1244,67,Gimenez,M,2024-08-17,2025-12-09,32.69,6,5.45,Email,8,True,4,0,Loisirs,3
CLIENT_1245,35,CaronBourg,F,2023-09-10,2024-11-08,174.46,2,87.23,Direct,0,True,3,383,Loisirs,5
CLIENT_1246,75,Grenier,M,2023-12-22,2025-07-10,53.78,1,53.78,SEA,25,True,4,129,Loisirs,8
CLIENT_1247,57,Deschamps,M,2025-03-25,2025-08-09,416.39,2,208.19,Social,15,True,5,120,Loisirs,7
CLIENT_1248,48,Barbenec,F,2024-12-18,2025-10-15,598.37,4,149.59,SEA,25,False,3,38,Maison,5
CLIENT_1249,33,Peronnec,F,2024-02-12,2024-12-02,78.64,3,26.21,Social,15,True,4,367,Mode,7
CLIENT_1250,33,Barbenec,F,2024-04-15,2025-02-05,89.54,7,12.79,Social,15,True,5,304,Mode,7
CLIENT_1251,45,Grenier,M,2025-05-29,2025-11-16,150.7,1,150.7,SEA,25,True,4,5,Alimentation,10
CLIENT_1252,50,Sainte Genevièvenec,M,2024-02-09,2025-12-09,14217.19,5,2843.44,Email,8,True,4,0,Alimentation,7
CLIENT_1253,32,BonninVille,M,2023-01-15,2024-03-28,32.9,3,10.97,Social,15,True,4,607,Maison,6
CLIENT_1254,18,Grenier,F,2025-02-28,2025-12-09,63.08,3,21.03,Email,8,True,3,0,Loisirs,9
CLIENT_1255,37,Meunier,F,2025-05-02,2025-06-19,61.98,5,12.4,Reference,5,False,3,167,Maison,9
CLIENT_1256,38,Maillard,F,2024-02-03,2025-12-09,95.26,4,23.82,Direct,0,True,4,0,Loisirs,1
CLIENT_1257,23,Gimenez,F,2024-04-12,2024-07-26,38.11,2,19.05,Social,15,True,3,483,Électronique,6
CLIENT_1258,63,Grenier,M,2025-02-19,2025-12-09,42.22,1,42.22,Email,8,True,4,0,Maison,4
CLIENT_1259,37,Deschamps,M,2025-06-17,2025-10-17,31.5,2,15.75,Direct,0,False,4,41,Alimentation,2
CLIENT_1260,69,Gimenez,F,2025-08-05,2025-12-09,213.49,7,30.5,Reference,5,False,3,0,Alimentation,8
CLIENT_1261,21,Perret,F,2025-03-08,2025-03-30,92.89,1,92.89,Reference,5,True,3,227,Électronique,10
CLIENT_1262,18,Leconte-sur-Masson,F,2024-07-24,2024-12-10,50.06,1,50.06,SEA,25,True,4,351,Alimentation,9
CLIENT_1263,58,Delorme,M,2023-02-05,2023-05-02,3406.51,10,340.65,Email,8,True,4,937,Loisirs,1
CLIENT_1264,25,Maillard,F,2025-11-03,2025-12-09,8537.41,4,2134.35,Email,8,True,5,0,Mode,1
CLIENT_1265,39,Grenier,M,2024-02-09,2025-01-03,189.98,3,63.33,Social,15,True,5,333,Mode,5
CLIENT_1266,41,Peronnec,F,2024-06-12,2025-02-01,54.44,3,18.15,Email,8,True,4,299,Alimentation,2
CLIENT_1267,39,Baudry,M,2023-08-08,2024-03-11,48.43,6,8.07,Direct,0,False,4,631,Alimentation,3
CLIENT_1268,28,CaronBourg,F,2025-05-10,2025-12-09,313.56,3,104.52,SEA,25,True,4,0,Loisirs,2
CLIENT_1269,50,Techer-la-Forêt,F,2025-11-02,2025-12-09,199.51,1,199.51,Reference,5,False,3,0,Alimentation,9
CLIENT_1270,41,Perret,F,2025-05-17,2025-12-09,90.53,2,45.27,Email,8,True,4,0,Maison,8
CLIENT_1271,45,Sainte Christophe,F,2025-06-06,2025-06-12,44.61,3,14.87,Email,8,False,2,153,Alimentation,9
CLIENT_1272,27,BonninVille,F,2025-12-08,2025-12-09,534.75,1,534.75,Social,15,False,4,0,Maison,2
CLIENT_1273,27,Sanchez,M,2023-07-06,2024-06-25,846.43,6,141.07,Reference,5,False,5,522,Loisirs,8
CLIENT_1274,53,Maillard,M,2023-09-04,2024-09-21,66.2,1,66.2,Social,15,True,5,426,Alimentation,8
CLIENT_1275,18,Deschamps,M,2025-08-13,2025-10-17,38105.74,1,38105.74,Reference,5,True,5,33,Alimentation,9
CLIENT_1276,51,Techer-la-Forêt,M,2024-09-26,2025-09-29,120.5,1,120.5,Email,8,False,4,67,Alimentation,3
CLIENT_1277,50,Deschamps,M,2023-02-07,2025-12-09,4694.15,1,4694.15,Reference,5,False,5,0,Alimentation,2
CLIENT_1278,64,Baudry,F,2025-10-04,2025-11-03,178.28,1,178.28,Social,15,False,5,7,Alimentation,1
CLIENT_1279,34,Baudry,M,2024-08-08,2024-12-11,85.8,3,28.6,Social,15,True,2,349,Alimentation,3
CLIENT_1280,48,Meunier,F,2023-04-04,2024-07-19,304.16,1,304.16,Social,15,False,4,491,Électronique,10
CLIENT_1281,23,Sainte Margotboeuf,F,2023-01-29,2023-05-29,71.8,6,11.97,SEA,25,True,3,918,Loisirs,7
CLIENT_1282,51,BonninVille,M,2024-07-19,2024-10-24,41.76,3,13.92,Email,8,True,1,395,Mode,2
CLIENT_1283,48,Leconte-sur-Masson,F,2024-07-19,2024-11-02,258.54,6,43.09,Email,8,True,5,387,Mode,1
CLIENT_1284,54,Barbenec,F,2025-05-16,2025-08-26,1190.78,4,297.69,Social,15,True,5,94,Mode,2
CLIENT_1285,32,Sainte Genevièvenec,M,2025-01-10,2025-02-21,48.31,3,16.1,Social,15,False,4,269,Loisirs,6
CLIENT_1286,32,Sainte Genevièvenec,F,2023-10-18,2024-06-09,569.23,7,81.32,Social,15,False,4,543,Alimentation,10
CLIENT_1287,46,Meunier,M,2025-07-11,2025-12-09,84.26,2,42.13,Email,8,False,5,0,Loisirs,5
CLIENT_1288,29,Sainte Margotboeuf,M,2025-07-29,2025-12-09,81.14,3,27.05,SEA,25,False,4,0,Mode,9
CLIENT_1289,40,Leconte-sur-Masson,F,2023-09-28,2024-02-10,42.31,4,10.58,Social,15,True,2,655,Alimentation,3
CLIENT_1290,49,Maillard,F,2022-12-14,2024-07-21,33.49,5,6.7,Reference,5,True,2,491,Électronique,7
CLIENT_1291,41,CaronBourg,F,2023-11-22,2024-07-01,214.3,1,214.3,SEA,25,True,4,522,Mode,3
CLIENT_1292,57,Sainte Genevièvenec,M,2025-10-22,2025-12-09,69.62,3,23.21,Reference,5,True,4,0,Loisirs,6
CLIENT_1293,34,Sainte Christophe,F,2024-09-04,2025-12-09,1481.01,4,370.25,Email,8,True,5,0,Maison,7
CLIENT_1294,54,Delorme,F,2023-10-12,2025-12-09,49.48,3,16.49,Direct,0,False,4,0,Maison,5
CLIENT_1295,45,Meunier,F,2025-05-29,2025-06-15,711.27,2,355.63,Direct,0,True,5,170,Électronique,10
CLIENT_1296,34,Sanchez,M,2025-02-10,2025-12-09,276.59,3,92.2,Social,15,True,5,0,Électronique,3
CLIENT_1297,57,Maillard,M,2025-05-05,2025-12-09,197.74,1,197.74,SEA,25,True,5,0,Électronique,5
CLIENT_1298,28,Sanchez,F,2023-03-18,2023-05-12,33.51,3,11.17,Reference,5,True,4,916,Électronique,9
CLIENT_1299,48,Baudry,F,2024-07-19,2024-10-12,98.96,3,32.99,Social,15,False,4,402,Loisirs,2
CLIENT_1300,46,Hubert,M,2023-04-04,2024-07-13,37.59,6,6.27,Email,8,False,1,489,Mode,5
CLIENT_1301,54,Gimenez,F,2024-06-01,2024-10-05,121.69,1,121.69,Social,15,True,5,402,Loisirs,2
CLIENT_1302,75,Baudry,M,2023-08-16,2025-03-19,387.94,3,129.31,Social,15,False,4,265,Alimentation,10
CLIENT_1303,53,Meunier,F,2024-11-22,2025-12-09,96.47,2,48.23,Social,15,True,3,0,Alimentation,2
CLIENT_1304,62,Delorme,M,2024-03-31,2024-06-22,34.4,1,34.4,Email,8,True,2,529,Mode,8
CLIENT_1305,51,Leconte-sur-Masson,F,2023-04-15,2023-09-15,70.46,1,70.46,Social,15,False,5,806,Loisirs,4
CLIENT_1306,66,Sainte Christophe,F,2025-01-23,2025-12-09,59.88,3,19.96,Social,15,True,1,0,Maison,8
CLIENT_1307,27,Meunier,F,2025-06-23,2025-12-09,174.69,4,43.67,Email,8,True,2,0,Mode,9
CLIENT_1308,34,Delorme,F,2025-04-16,2025-04-18,157.92,3,52.64,Social,15,True,3,221,Loisirs,3
CLIENT_1309,60,Sainte Christophe,F,2025-01-24,2025-12-09,114.32,4,28.58,SEA,25,True,3,0,Électronique,7
CLIENT_1310,26,Deschamps,F,2025-08-17,2025-10-20,43.12,5,8.62,SEA,25,False,3,22,Maison,3
CLIENT_1311,38,Gimenez,F,2023-06-13,2023-12-26,49.69,2,24.84,Direct,0,False,4,686,Maison,2
CLIENT_1312,62,Barbenec,M,2025-09-18,2025-12-09,45.96,4,11.49,SEA,25,False,3,0,Loisirs,6
CLIENT_1313,63,Sainte Margotboeuf,F,2025-06-12,2025-07-04,57.04,5,11.41,Social,15,True,4,145,Maison,1
CLIENT_1314,36,Leconte-sur-Masson,M,2025-10-12,2025-11-06,31.07,2,15.54,SEA,25,False,4,22,Maison,10
CLIENT_1315,31,Delorme,F,2025-01-24,2025-08-28,139.9,3,46.63,Direct,0,False,4,98,Électronique,7
CLIENT_1316,40,Sainte Genevièvenec,M,2025-07-17,2025-12-09,46.1,4,11.53,Social,15,False,4,0,Loisirs,2
CLIENT_1317,35,Sainte Genevièvenec,F,2024-10-05,2025-12-09,145.56,2,72.78,Email,8,False,5,0,Loisirs,7
CLIENT_1318,39,Techer-la-Forêt,M,2025-03-21,2025-11-28,30.2,2,15.1,SEA,25,True,5,0,Électronique,5
CLIENT_1319,45,Deschamps,F,2023-05-29,2023-08-28,148.17,2,74.08,Reference,5,True,5,808,Alimentation,8
CLIENT_1320,30,Leconte-sur-Masson,M,2024-09-17,2025-10-02,43.85,4,10.96,Social,15,True,3,42,Loisirs,6
CLIENT_1321,39,Barbenec,F,2025-09-17,2025-12-09,58.29,2,29.14,Email,8,True,4,0,Loisirs,7
CLIENT_1322,39,Perret,M,2023-11-19,2024-03-18,72.41,3,24.14,Email,8,True,1,608,Loisirs,7
CLIENT_1323,18,CaronBourg,F,2025-01-20,2025-07-04,91.14,2,45.57,SEA,25,True,4,131,Maison,8
CLIENT_1324,19,Barbenec,F,2024-03-08,2024-09-28,55.82,3,18.61,SEA,25,False,2,423,Alimentation,10
CLIENT_1325,23,Perret,M,2024-12-21,2025-06-06,560.38,2,280.19,Reference,5,True,3,176,Maison,10
CLIENT_1326,25,Sanchez,F,2024-04-13,2024-12-28,75.8,2,37.9,Social,15,True,5,321,Loisirs,9
CLIENT_1327,75,Baudry,M,2025-05-01,2025-12-09,60.35,2,30.18,SEA,25,True,4,0,Maison,4
CLIENT_1328,55,Meunier,F,2025-09-19,2025-12-09,78.21,2,39.1,Reference,5,False,3,0,Maison,1
CLIENT_1329,49,Delorme,M,2023-12-04,2024-03-04,57.73,6,9.62,Email,8,True,3,619,Alimentation,7
CLIENT_1330,61,Leconte-sur-Masson,F,2024-03-04,2024-08-23,4262.93,3,1420.98,Social,15,True,5,447,Alimentation,1
CLIENT_1331,52,Sanchez,F,2025-08-02,2025-12-09,72.23,5,14.45,SEA,25,False,2,0,Maison,9
CLIENT_1332,22,Sanchez,F,2023-10-23,2024-05-09,4415.53,2,2207.76,Social,15,True,5,557,Mode,3
CLIENT_1333,45,Hubert,M,2025-10-18,2025-12-09,32.29,4,8.07,Reference,5,True,3,0,Loisirs,3
CLIENT_1334,35,Hubert,M,2025-09-04,2025-12-09,57.17,4,14.29,Social,15,False,3,0,Alimentation,1
CLIENT_1335,40,Sainte Genevièvenec,F,2024-12-03,2025-04-13,127.17,1,127.17,Reference,5,True,3,220,Loisirs,9
CLIENT_1336,58,Meunier,M,2025-07-31,2025-11-04,470.35,3,156.78,Direct,0,True,4,8,Loisirs,6
CLIENT_1337,60,Deschamps,M,2024-06-29,2025-01-02,102.64,3,34.21,Social,15,False,1,330,Électronique,8
CLIENT_1338,32,Techer-la-Forêt,F,2025-09-06,2025-12-09,51.06,6,8.51,Social,15,False,4,0,Mode,4
CLIENT_1339,54,Sainte Margotboeuf,F,2024-12-16,2025-04-19,1295.25,4,323.81,Direct,0,False,5,215,Alimentation,7
CLIENT_1340,30,Deschamps,F,2023-06-06,2023-08-16,36.12,5,7.22,SEA,25,False,3,832,Alimentation,7
CLIENT_1341,48,Sainte Christophe,M,2024-02-22,2024-05-15,58.14,3,19.38,Reference,5,True,3,545,Électronique,8
CLIENT_1342,33,Sainte Christophe,M,2025-01-12,2025-09-19,37.49,4,9.37,Email,8,True,3,81,Maison,6
CLIENT_1343,24,Delorme,M,2024-12-31,2025-03-06,100.57,1,100.57,Direct,0,False,5,253,Alimentation,1
CLIENT_1344,32,Deschamps,F,2024-08-17,2025-04-29,293.74,5,58.75,SEA,25,True,4,195,Alimentation,2
CLIENT_1345,55,Sainte Christophe,F,2024-09-13,2025-09-06,97.58,2,48.79,Direct,0,True,3,81,Maison,7
CLIENT_1346,54,Sainte Margotboeuf,F,2025-09-23,2025-12-09,32.24,4,8.06,Reference,5,False,1,0,Mode,4
CLIENT_1347,52,Perret,F,2023-06-16,2024-04-28,83.37,6,13.9,Direct,0,True,2,567,Alimentation,10
CLIENT_1348,43,Deschamps,F,2024-02-14,2024-04-16,217.45,1,217.45,SEA,25,False,4,574,Alimentation,9
CLIENT_1349,32,Delorme,M,2025-03-08,2025-05-06,358.57,2,179.28,Social,15,True,5,205,Alimentation,4
CLIENT_1350,43,Sanchez,F,2023-04-16,2023-05-11,33.02,2,16.51,Email,8,True,3,933,Maison,2
CLIENT_1351,47,Techer-la-Forêt,F,2024-01-04,2024-06-03,103.94,3,34.65,Social,15,False,4,533,Maison,1
CLIENT_1352,64,Perret,F,2023-03-24,2023-11-15,78.01,4,19.5,Social,15,True,5,743,Électronique,5
CLIENT_1353,64,Meunier,F,2023-05-16,2024-07-30,47.6,8,5.95,Email,8,False,5,479,Alimentation,5
CLIENT_1354,55,Hubert,M,2024-02-05,2024-03-15,30.12,3,10.04,SEA,25,False,3,618,Alimentation,9
CLIENT_1355,54,BonninVille,F,2025-08-02,2025-12-09,614.05,4,153.51,Social,15,False,4,0,Maison,3
CLIENT_1356,36,Deschamps,F,2024-01-17,2024-04-14,810.5,4,202.62,Direct,0,False,5,582,Mode,9
CLIENT_1357,27,Leconte-sur-Masson,M,2024-02-28,2025-12-09,394.53,2,197.26,Direct,0,False,5,0,Maison,5
CLIENT_1358,59,Delorme,M,2023-09-10,2023-10-27,35.7,5,7.14,SEA,25,False,3,753,Alimentation,8
CLIENT_1359,23,Sainte Genevièvenec,F,2022-12-23,2024-05-13,1335.78,6,222.63,Email,8,True,4,548,Loisirs,3
CLIENT_1360,50,Delorme,M,2024-09-09,2025-04-07,220.89,2,110.44,SEA,25,True,5,232,Électronique,5
CLIENT_1361,54,BonninVille,M,2024-07-11,2024-07-12,60.05,3,20.02,SEA,25,False,3,496,Électronique,7
CLIENT_1362,34,Hubert,M,2025-07-03,2025-07-04,3341.57,2,1670.79,Social,15,True,5,137,Mode,9
CLIENT_1363,59,Techer-la-Forêt,F,2022-12-28,2023-04-16,57.58,4,14.39,Social,15,True,3,966,Alimentation,1
CLIENT_1364,31,Leconte-sur-Masson,F,2023-06-23,2024-02-29,54.43,3,18.14,Email,8,False,1,638,Alimentation,1
CLIENT_1365,50,BonninVille,F,2025-09-28,2025-12-09,1072.88,2,536.44,Email,8,False,3,0,Maison,5
CLIENT_1366,47,Sainte Christophe,F,2024-08-29,2025-12-09,125.57,3,41.86,Email,8,False,4,0,Alimentation,8
CLIENT_1367,35,Sainte Margotboeuf,F,2024-02-27,2024-10-22,2333.68,2,1166.84,Direct,0,True,5,402,Électronique,5
CLIENT_1368,27,Techer-la-Forêt,M,2024-02-11,2024-05-26,597.78,1,597.78,SEA,25,True,2,554,Mode,2
CLIENT_1369,50,Barbenec,F,2023-03-06,2024-10-15,9677.97,4,2419.49,Email,8,True,5,407,Mode,6
CLIENT_1370,23,Deschamps,F,2025-03-01,2025-12-09,90.0,2,45.0,Social,15,True,4,0,Loisirs,2
CLIENT_1371,53,Sainte Genevièvenec,M,2023-07-27,2023-11-17,396.32,2,198.16,Social,15,True,5,725,Loisirs,5
CLIENT_1372,49,Maillard,M,2024-08-01,2025-12-09,217.57,2,108.78,SEA,25,False,5,0,Mode,2
CLIENT_1373,52,Sainte Margotboeuf,M,2024-05-17,2024-11-24,55.27,6,9.21,Social,15,True,4,366,Électronique,7
CLIENT_1374,37,Sainte Christophe,F,2025-07-23,2025-11-05,62.29,2,31.14,Social,15,True,4,20,Loisirs,8
CLIENT_1375,31,Delorme,M,2024-03-15,2025-08-04,31.91,1,31.91,Social,15,False,3,97,Électronique,10
CLIENT_1376,45,Hubert,M,2025-05-19,2025-12-09,62.01,3,20.67,Social,15,True,4,0,Alimentation,7
CLIENT_1377,18,Deschamps,F,2025-06-15,2025-06-19,135.99,7,19.43,SEA,25,True,3,159,Alimentation,8
CLIENT_1378,46,Grenier,M,2023-09-19,2023-11-22,349.78,3,116.59,Email,8,False,4,734,Loisirs,8
CLIENT_1379,46,CaronBourg,F,2023-11-02,2023-11-07,39.04,6,6.51,Email,8,True,2,751,Loisirs,5
